-8, -8
-8, -8
-8, -8
-8, -8
-8, -8
-8, -8
-8, -8
-8, -8
-8, -8
-8, -8
-8, -8
-8, -8
-8, -8
-7,960482, -7,960693
-7,83944, -7,838964
-7,711304, -7,73015
-7,522285, -7,718742
-7,292427, -7,716637
-7,04984, -7,714526
-6,905453, -7,734596
-6,894699, -7,745182
-6,8947, -7,745182
-6,853919, -7,70417
-6,72807, -7,578256
-6,61413, -7,463242
-6,603311, -7,452242
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
-6,603312, -7,452241
