0,3533334
0,1059734
0,1025899
0,1003647
0,1020995
0,1002951
0,1014242
0,1012383
0,1004473
0,1001145
0,1072322
0,1009834
0,1012148
0,1018847
0,1017073
0,1020489
0,1026403
0,1013716
0,1002791
0,1005185
0,101404
0,1005425
0,1033831
0,1014924
0,1013854
0,102083
0,1008904
0,1013632
0,1016915
0,10181
0,1012065
0,100853
0,1024628
0,1002042
0,1009538
0,1019685
0,1013575
0,1014271
0,1004338
0,1030393
0,1023316
0,1004324
0,1005373
0,1002021
0,1008401
0,1024756
0,102993
0,1023874
0,1030068
0,1011505
0,1008797
0,1009598
0,1021748
0,1001568
0,1005855
0,1015239
0,1005154
0,1001492
0,1002879
0,1047974
0,1019144
0,1031189
0,1009927
0,101263
0,1014404
0,1020198
0,1024666
0,1016817
0,1029425
0,1016374
0,1001325
0,1015334
0,1000438
0,1007695
0,1023393
0,1007338
0,1009884
0,1007223
0,1005192
0,1015358
0,10252
0,1019821
0,1149702
0,1004095
0,1016359
0,1034412
0,1029949
0,1031303
0,101099
0,1020956
0,1019468
0,1008272
0,1003523
0,1037951
0,1010914
0,1049719
0,1024332
0,1017017
0,1016397
0,1011839
0,1017733
0,1011534
0,1028776
0,1027031
0,1027651
0,1023827
0,1003027
0,1027412
0,1001177
0,1003494
0,10221
0,1027308
0,1016006
0,1017771
0,1040201
0,1037025
0,1034679
0,1028547
0,1009951
0,1021051
0,100399
0,1032972
0,1020155
0,1003742
0,1003199
0,1020584
0,1005087
0,1035652
0,1028481
0,1003227
0,1015759
0,10009
0,1005087
0,1004906
0,1028795
0,1034842
0,1011305
0,1017494
0,1036043
0,1056461
0,1133986
0,1034803
0,1028471
0,1001606
0,1024399
0,101222
0,1022263
0,1017542
0,1017675
0,1014299
0,1032534
0,1031322
0,102459
0,1025286
0,1034002
0,10149
0,1008091
0,103302
0,1027279
0,1023235
0,1014023
0,1007042
0,1027679
0,100462
0,1006451
0,1031151
0,1027031
0,1026688
0,1010551
0,1015358
0,1007671
0,1012402
0,1006031
0,1021385
0,1159611
0,1021957
0,1060753
0,1012325
0,1048164
0,1018753
0,101593
0,1031055
0,1004124
0,101572
0,1026039
0,1022987
0,105299
0,1010323
0,1018181
0,1018715
0,1024895
0,1033726
0,102562
0,1005421
0,1005116
0,100647
0,1041298
0,1045189
0,100462
0,1025925
0,1010475
0,1040611
0,1009903
0,1022224
0,101984
0,1041069
0,1033268
0,1000786
0,104332
0,101059
0,1041946
0,1158485
0,1027412
0,1033554
0,1037235
0,1010475
0,1026192
0,1036091
0,1041069
0,1016197
0,1000576
0,1014748
0,1013641
0,1001682
0,103056
0,1025524
0,1030407
0,1031418
0,1009235
0,104166
0,1000652
0,1007195
0,100296
0,1012917
0,1009941
0,1000271
0,1009941
0,1010056
0,1037273
0,1003532
0,1004753
0,100914
0,1519642
0,1039963
0,1028404
0,119379
0,1042576
0,1048183
0,1002674
0,1034641
0,1001968
0,1028309
0,1011066
0,1020241
0,1010818
0,1012726
0,1031265
0,1009331
0,1035767
0,1002121
0,1002865
0,1012897
0,1009312
0,1029568
0,10079
0,1039562
0,1000805
0,1016884
0,1078186
0,1037712
0,1001625
0,1036129
0,1018887
0,1000824
0,1007462
0,1001587
0,1010113
0,1007957
0,1009769
0,1001968
0,1027908
0,100832
0,1004925
0,1002407
0,1033611
0,1034184
0,1025085
0,1005878
0,1022816
0,1021519
0,103714
0,101532
0,1009769
0,1023998
0,1029453
0,1019917
0,1018448
0,1016617
0,1020088
0,1021023
